transaction_id,customer_id,product_id,date,quantity,unit_price_usd,discount_pct,revenue_usd,cost_usd,profit_usd,shipping_cost_usd,channel,payment_method,status,country,category
TXN041948,CUST05568,PROD0077,2022-06-10,6,316.34,0.0,1898.04,1138.8,759.24,50.85,email,credit_card,completed,Canada,Home & Kitchen
TXN041949,CUST05970,PROD0448,2023-07-28,1,17.19,0.15,14.61,10.31,4.3,12.47,email,paypal,completed,Spain,Home & Kitchen
TXN041950,CUST01528,PROD0080,2022-08-19,1,93.07,0.0,93.07,55.84,37.23,5.8,organic_search,credit_card,completed,UK,Home & Kitchen
TXN041951,CUST03179,PROD0305,2023-07-22,1,129.27,0.05,122.81,58.17,64.64,0.0,paid_search,apple_pay,completed,Italy,Clothing
TXN041952,CUST05248,PROD0055,2022-02-02,1,188.93,0.0,188.93,85.02,103.91,24.6,organic_search,credit_card,completed,Spain,Clothing
TXN041953,CUST04884,PROD0395,2023-01-29,1,234.46,0.05,222.74,128.95,93.79,0.0,social_media,paypal,completed,USA,Sports & Outdoors
TXN041954,CUST06732,PROD0149,2022-03-23,1,269.0,0.0,269.0,147.95,121.05,9.14,organic_search,apple_pay,completed,USA,Sports & Outdoors
TXN041955,CUST06569,PROD0343,2022-07-08,5,233.52,0.0,1167.6,525.4,642.2,70.34,social_media,apple_pay,completed,UK,Clothing
TXN041956,CUST04788,PROD0173,2024-02-13,5,405.49,0.0,2027.45,1115.1,912.35,122.18,paid_search,credit_card,completed,Netherlands,Sports & Outdoors
TXN041957,CUST02228,PROD0374,2024-12-15,1,280.52,0.0,280.52,126.23,154.29,2.21,organic_search,paypal,completed,France,Clothing
TXN041958,CUST04376,PROD0404,2023-10-13,3,10.96,0.0,32.88,21.36,11.52,35.96,paid_search,credit_card,completed,Germany,Books
TXN041959,CUST04032,PROD0143,2022-08-04,6,1185.68,0.0,7114.08,5335.56,1778.52,79.74,organic_search,credit_card,refunded,USA,Electronics
TXN041960,CUST01068,PROD0467,2023-03-08,4,320.26,0.15,1088.88,768.64,320.24,13.62,paid_search,paypal,completed,USA,Home & Kitchen
TXN041961,CUST04745,PROD0499,2022-10-16,4,37.65,0.0,150.6,67.76,82.84,37.56,direct,apple_pay,completed,USA,Clothing
TXN041962,CUST03496,PROD0055,2022-03-13,2,188.93,0.05,358.97,170.04,188.93,0.0,social_media,debit_card,completed,USA,Clothing
TXN041963,CUST01696,PROD0483,2024-10-28,3,115.22,0.0,345.66,172.83,172.83,12.38,email,apple_pay,completed,USA,Toys & Games
TXN041964,CUST02399,PROD0180,2023-09-19,1,22.39,0.0,22.39,12.31,10.08,8.32,organic_search,credit_card,completed,France,Sports & Outdoors
TXN041965,CUST01998,PROD0063,2022-07-11,1,290.55,0.0,290.55,130.75,159.8,7.18,referral,credit_card,completed,USA,Clothing
TXN041966,CUST01358,PROD0415,2024-04-20,1,185.33,0.0,185.33,74.13,111.2,15.9,organic_search,credit_card,completed,UK,Beauty & Health
TXN041967,CUST00244,PROD0355,2022-08-06,4,43.67,0.1,157.21,113.56,43.65,0.0,direct,debit_card,completed,UK,Books
TXN041968,CUST03321,PROD0180,2022-09-16,5,22.39,0.25,83.96,61.55,22.41,0.0,organic_search,credit_card,completed,Germany,Sports & Outdoors
TXN041969,CUST01458,PROD0028,2023-11-16,4,202.88,0.0,811.52,486.92,324.6,1.14,social_media,debit_card,completed,Canada,Home & Kitchen
TXN041970,CUST04694,PROD0428,2023-05-07,2,111.14,0.05,211.17,166.72,44.45,2.0,organic_search,debit_card,completed,Germany,Electronics
TXN041971,CUST03795,PROD0026,2024-10-10,2,128.68,0.0,257.36,115.82,141.54,8.94,email,credit_card,completed,USA,Clothing
TXN041972,CUST06530,PROD0465,2023-11-12,7,825.72,0.0,5780.04,4335.03,1445.01,52.54,email,apple_pay,completed,Spain,Electronics
TXN041973,CUST04614,PROD0492,2022-08-19,1,43.39,0.1,39.05,19.53,19.52,12.42,organic_search,apple_pay,completed,USA,Clothing
TXN041974,CUST00276,PROD0367,2023-07-03,1,111.94,0.0,111.94,50.37,61.57,23.87,social_media,debit_card,completed,Germany,Clothing
TXN041975,CUST03561,PROD0195,2024-03-29,7,83.69,0.1,527.25,322.21,205.04,0.0,referral,credit_card,completed,UK,Sports & Outdoors
TXN041976,CUST00283,PROD0148,2023-11-14,1,36.03,0.0,36.03,14.41,21.62,2.7,direct,bank_transfer,completed,UK,Beauty & Health
TXN041977,CUST02609,PROD0482,2022-12-23,3,328.63,0.05,936.6,591.54,345.06,0.0,paid_search,credit_card,completed,Canada,Home & Kitchen
TXN041978,CUST04618,PROD0452,2023-03-20,1,109.58,0.0,109.58,49.31,60.27,20.3,email,paypal,completed,Spain,Clothing
TXN041979,CUST06070,PROD0129,2023-12-31,3,512.84,0.0,1538.52,1153.89,384.63,18.54,social_media,debit_card,completed,USA,Electronics
TXN041980,CUST05189,PROD0472,2023-08-24,1,201.63,0.0,201.63,120.98,80.65,5.06,social_media,debit_card,completed,Australia,Home & Kitchen
TXN041981,CUST05027,PROD0474,2022-04-15,10,173.64,0.0,1736.4,694.6,1041.8,5.85,email,credit_card,completed,USA,Beauty & Health
TXN041982,CUST07655,PROD0386,2023-09-27,1,92.83,0.05,88.19,69.62,18.57,0.0,organic_search,paypal,completed,Italy,Electronics
TXN041983,CUST02043,PROD0349,2023-06-09,2,126.68,0.0,253.36,126.68,126.68,8.32,paid_search,apple_pay,completed,Germany,Toys & Games
TXN041984,CUST05960,PROD0229,2024-07-10,1,1159.1,0.0,1159.1,869.32,289.78,10.88,direct,credit_card,completed,Italy,Electronics
TXN041985,CUST03072,PROD0353,2022-05-29,1,202.21,0.0,202.21,121.33,80.88,21.74,social_media,credit_card,completed,France,Home & Kitchen
TXN041986,CUST03742,PROD0455,2022-01-02,1,450.68,0.0,450.68,247.87,202.81,8.99,organic_search,credit_card,completed,Italy,Sports & Outdoors
TXN041987,CUST03739,PROD0415,2024-07-17,1,185.33,0.0,185.33,74.13,111.2,15.9,referral,paypal,completed,Italy,Beauty & Health
TXN041988,CUST06077,PROD0460,2022-09-22,6,40.19,0.05,229.08,120.54,108.54,0.0,paid_search,paypal,refunded,UK,Toys & Games
TXN041989,CUST00281,PROD0203,2022-02-18,2,20.16,0.15,34.27,26.2,8.07,19.28,social_media,debit_card,completed,Netherlands,Books
TXN041990,CUST01695,PROD0173,2022-10-02,1,405.49,0.0,405.49,223.02,182.47,24.44,referral,credit_card,completed,UK,Sports & Outdoors
TXN041991,CUST03391,PROD0126,2024-10-01,3,416.46,0.05,1186.91,687.15,499.76,34.43,referral,apple_pay,completed,UK,Sports & Outdoors
TXN041992,CUST07810,PROD0285,2022-08-06,1,253.9,0.0,253.9,114.25,139.65,12.74,organic_search,bank_transfer,completed,USA,Clothing
TXN041993,CUST00148,PROD0176,2022-12-23,4,222.64,0.2,712.45,400.76,311.69,24.19,referral,debit_card,completed,Germany,Clothing
TXN041994,CUST02133,PROD0195,2023-11-23,1,83.69,0.05,79.51,46.03,33.48,0.0,organic_search,credit_card,cancelled,Germany,Sports & Outdoors
TXN041995,CUST03869,PROD0422,2022-08-16,1,836.33,0.1,752.7,627.25,125.45,17.98,social_media,debit_card,refunded,France,Electronics
TXN041996,CUST03177,PROD0196,2023-12-17,2,198.6,0.05,377.34,238.32,139.02,5.99,referral,apple_pay,completed,France,Home & Kitchen
TXN041997,CUST00947,PROD0108,2024-03-03,5,173.23,0.0,866.15,519.7,346.45,55.58,referral,paypal,refunded,USA,Home & Kitchen
TXN041998,CUST06388,PROD0125,2022-10-13,1,670.1,0.05,636.6,502.58,134.02,8.12,organic_search,paypal,completed,Canada,Electronics
TXN041999,CUST04453,PROD0178,2022-05-11,6,147.26,0.15000000000000002,751.03,397.62,353.41,0.0,referral,credit_card,completed,Spain,Clothing
TXN042000,CUST06260,PROD0050,2023-04-08,3,50.42,0.15,128.57,98.31,30.26,25.74,email,paypal,completed,USA,Books
TXN042001,CUST01624,PROD0055,2024-02-19,1,188.93,0.1,170.04,85.02,85.02,34.16,organic_search,credit_card,completed,Australia,Clothing
TXN042002,CUST01508,PROD0055,2024-07-09,5,188.93,0.15,802.95,425.1,377.85,122.98,organic_search,credit_card,completed,Germany,Clothing
TXN042003,CUST07478,PROD0494,2022-02-27,1,221.36,0.05,210.29,99.61,110.68,14.36,paid_search,debit_card,completed,USA,Clothing
TXN042004,CUST01713,PROD0055,2023-09-13,2,188.93,0.1,340.07,170.04,170.03,0.0,direct,debit_card,completed,Italy,Clothing
TXN042005,CUST07489,PROD0180,2022-11-07,3,22.39,0.0,67.17,36.93,30.24,24.95,paid_search,credit_card,refunded,France,Sports & Outdoors
TXN042006,CUST06940,PROD0108,2023-04-26,4,173.23,0.05,658.27,415.76,242.51,80.03,direct,apple_pay,refunded,UK,Home & Kitchen
TXN042007,CUST07620,PROD0114,2023-09-04,3,963.89,0.05,2747.09,2168.76,578.33,0.0,email,debit_card,completed,UK,Electronics
TXN042008,CUST07161,PROD0305,2024-04-08,10,129.27,0.0,1292.7,581.7,711.0,45.9,direct,credit_card,completed,Canada,Clothing
TXN042009,CUST07456,PROD0023,2022-03-03,2,63.84,0.0,127.68,57.46,70.22,8.37,organic_search,credit_card,completed,Sweden,Clothing
TXN042010,CUST07102,PROD0035,2022-08-05,1,21.27,0.15,18.08,13.83,4.25,7.92,email,credit_card,completed,USA,Books
TXN042011,CUST02906,PROD0336,2023-11-27,2,52.69,0.05,100.11,68.5,31.61,28.35,organic_search,credit_card,cancelled,USA,Books
TXN042012,CUST05415,PROD0399,2023-05-24,6,190.06,0.0,1140.36,456.12,684.24,2.97,organic_search,credit_card,completed,USA,Beauty & Health
TXN042013,CUST01139,PROD0370,2022-09-20,2,415.33,0.05,789.13,456.86,332.27,12.1,paid_search,apple_pay,completed,Germany,Sports & Outdoors
TXN042014,CUST03984,PROD0149,2022-04-04,1,269.0,0.1,242.1,147.95,94.15,0.0,organic_search,apple_pay,completed,USA,Sports & Outdoors
TXN042015,CUST00983,PROD0261,2024-10-30,2,602.49,0.0,1204.98,903.74,301.24,2.91,organic_search,credit_card,completed,USA,Electronics
TXN042016,CUST05436,PROD0058,2023-02-15,3,263.7,0.2,632.88,355.98,276.9,0.0,organic_search,paypal,completed,Canada,Clothing
TXN042017,CUST01068,PROD0036,2023-04-19,1,24.2,0.1,21.78,10.89,10.89,9.8,email,credit_card,completed,USA,Clothing
TXN042018,CUST06987,PROD0373,2022-03-15,1,65.09,0.2,52.07,29.29,22.78,10.61,social_media,debit_card,completed,UK,Clothing
TXN042019,CUST00603,PROD0131,2024-04-12,1,215.79,0.05,205.0,161.84,43.16,13.44,paid_search,debit_card,cancelled,USA,Electronics
TXN042020,CUST02918,PROD0144,2024-12-26,1,103.98,0.2,83.18,41.59,41.59,16.39,paid_search,debit_card,completed,Spain,Beauty & Health
TXN042021,CUST07656,PROD0333,2024-12-17,1,1132.51,0.1,1019.26,849.38,169.88,0.0,organic_search,debit_card,completed,Italy,Electronics
TXN042022,CUST05926,PROD0491,2022-12-17,3,13.08,0.0,39.24,25.5,13.74,40.72,organic_search,credit_card,completed,Canada,Books
TXN042023,CUST05503,PROD0087,2024-12-05,1,56.9,0.1,51.21,28.45,22.76,8.18,organic_search,paypal,completed,USA,Toys & Games
TXN042024,CUST04906,PROD0055,2023-04-15,5,188.93,0.0,944.65,425.1,519.55,68.32,paid_search,credit_card,completed,USA,Clothing
TXN042025,CUST00813,PROD0340,2023-03-21,10,121.87,0.05,1157.77,487.5,670.27,149.25,direct,paypal,completed,USA,Beauty & Health
TXN042026,CUST02907,PROD0449,2024-07-29,1,200.53,0.0,200.53,150.4,50.13,11.48,organic_search,credit_card,completed,Sweden,Electronics
TXN042027,CUST05422,PROD0285,2024-06-13,3,253.9,0.25,571.28,342.75,228.53,0.0,organic_search,debit_card,completed,UK,Clothing
TXN042028,CUST00488,PROD0139,2023-07-03,1,270.91,0.05,257.36,162.55,94.81,1.8,social_media,credit_card,completed,USA,Home & Kitchen
TXN042029,CUST07759,PROD0396,2023-05-31,1,35.05,0.0,35.05,15.77,19.28,7.94,paid_search,paypal,completed,Netherlands,Clothing
TXN042030,CUST07716,PROD0310,2024-12-10,2,151.9,0.0,303.8,182.28,121.52,58.87,referral,debit_card,completed,Australia,Home & Kitchen
TXN042031,CUST03802,PROD0264,2023-04-16,1,229.44,0.2,183.55,103.25,80.3,3.98,email,credit_card,cancelled,Australia,Clothing
TXN042032,CUST00002,PROD0195,2024-09-03,1,83.69,0.15000000000000002,71.14,46.03,25.11,0.0,social_media,credit_card,completed,Australia,Sports & Outdoors
TXN042033,CUST02349,PROD0214,2024-04-21,4,49.38,0.0,197.52,98.76,98.76,15.23,organic_search,credit_card,completed,France,Toys & Games
TXN042034,CUST00218,PROD0419,2022-05-23,1,236.27,0.05,224.46,141.76,82.7,0.0,email,credit_card,completed,Canada,Home & Kitchen
TXN042035,CUST00374,PROD0465,2022-07-23,4,825.72,0.0,3302.88,2477.16,825.72,16.68,organic_search,credit_card,completed,Canada,Electronics
TXN042036,CUST04571,PROD0457,2022-02-28,1,231.47,0.15000000000000002,196.75,138.88,57.87,0.0,email,bank_transfer,completed,Germany,Home & Kitchen
TXN042037,CUST03397,PROD0272,2022-02-24,7,43.53,0.15,259.0,167.58,91.42,159.52,organic_search,bank_transfer,completed,Spain,Sports & Outdoors
TXN042038,CUST07697,PROD0366,2023-11-18,1,20.85,0.05,19.81,13.55,6.26,21.11,email,debit_card,completed,UK,Books
TXN042039,CUST07605,PROD0318,2022-04-18,6,1149.67,0.2,5518.42,5173.5,344.92,27.7,organic_search,apple_pay,completed,UK,Electronics
TXN042040,CUST02154,PROD0084,2022-06-27,3,92.75,0.1,250.42,139.14,111.28,51.84,social_media,apple_pay,completed,Spain,Toys & Games
TXN042041,CUST01289,PROD0470,2022-10-26,1,282.15,0.05,268.04,126.97,141.07,0.0,organic_search,credit_card,completed,USA,Clothing
TXN042042,CUST00948,PROD0313,2023-10-02,1,161.79,0.05,153.7,64.72,88.98,5.78,organic_search,apple_pay,refunded,Netherlands,Beauty & Health
TXN042043,CUST03349,PROD0210,2022-10-11,1,124.51,0.05,118.28,93.38,24.9,8.24,social_media,paypal,completed,UK,Electronics
TXN042044,CUST06287,PROD0322,2023-04-01,3,290.81,0.0,872.43,523.47,348.96,33.37,organic_search,credit_card,completed,Spain,Home & Kitchen
TXN042045,CUST00465,PROD0324,2023-01-30,1,119.48,0.0,119.48,47.79,71.69,5.25,paid_search,credit_card,completed,Australia,Beauty & Health
TXN042046,CUST06190,PROD0286,2023-04-02,4,135.76,0.0,543.04,325.84,217.2,23.76,social_media,credit_card,completed,USA,Home & Kitchen
TXN042047,CUST04772,PROD0486,2024-11-10,5,63.21,0.05,300.25,158.05,142.2,118.12,direct,paypal,completed,UK,Toys & Games
TXN042048,CUST05950,PROD0051,2024-12-11,1,32.83,0.2,26.26,14.77,11.49,15.28,social_media,debit_card,completed,Spain,Clothing
TXN042049,CUST06723,PROD0321,2022-04-13,1,55.81,0.15000000000000002,47.44,27.91,19.53,0.0,organic_search,debit_card,completed,Spain,Toys & Games
TXN042050,CUST02122,PROD0035,2022-05-27,3,21.27,0.05,60.62,41.49,19.13,42.77,social_media,debit_card,completed,Germany,Books
TXN042051,CUST06631,PROD0154,2022-03-22,2,135.98,0.05,258.36,135.98,122.38,0.0,organic_search,credit_card,completed,UK,Toys & Games
TXN042052,CUST05630,PROD0279,2023-03-22,9,208.21,0.0,1873.89,843.21,1030.68,19.58,organic_search,credit_card,completed,USA,Clothing
TXN042053,CUST03154,PROD0276,2024-08-22,4,790.5,0.05,3003.9,2371.52,632.38,0.0,organic_search,credit_card,completed,UK,Electronics
TXN042054,CUST01997,PROD0045,2024-06-23,3,69.02,0.05,196.71,155.31,41.4,0.0,paid_search,credit_card,completed,Australia,Electronics
TXN042055,CUST04930,PROD0407,2023-02-01,2,267.51,0.0,535.02,240.76,294.26,26.89,organic_search,apple_pay,completed,Netherlands,Clothing
TXN042056,CUST04701,PROD0350,2024-04-27,1,460.98,0.0,460.98,253.54,207.44,14.24,paid_search,credit_card,completed,USA,Sports & Outdoors
TXN042057,CUST04828,PROD0365,2024-12-17,1,683.9,0.15,581.31,512.92,68.39,5.22,email,credit_card,completed,USA,Electronics
TXN042058,CUST02247,PROD0233,2022-09-02,3,42.67,0.1,115.21,76.8,38.41,0.0,direct,credit_card,completed,USA,Home & Kitchen
TXN042059,CUST00242,PROD0158,2024-12-07,3,128.52,0.0,385.56,212.07,173.49,76.61,paid_search,apple_pay,completed,Australia,Sports & Outdoors
TXN042060,CUST00251,PROD0360,2024-05-19,1,184.07,0.0,184.07,82.83,101.24,3.5,organic_search,credit_card,completed,USA,Clothing
TXN042061,CUST01580,PROD0496,2022-06-01,4,193.95,0.05,737.01,465.48,271.53,64.26,referral,paypal,cancelled,Germany,Home & Kitchen
TXN042062,CUST05955,PROD0200,2024-06-16,1,220.12,0.0,220.12,99.05,121.07,3.81,social_media,paypal,completed,USA,Clothing
TXN042063,CUST05078,PROD0277,2022-05-18,1,303.37,0.0,303.37,227.53,75.84,12.5,email,bank_transfer,completed,USA,Electronics
TXN042064,CUST06472,PROD0280,2022-02-15,2,285.83,0.1,514.49,257.24,257.25,19.22,direct,bank_transfer,completed,Spain,Clothing
TXN042065,CUST00459,PROD0298,2024-05-12,1,115.73,0.1,104.16,69.44,34.72,0.0,organic_search,credit_card,completed,USA,Home & Kitchen
TXN042066,CUST00770,PROD0195,2024-10-10,1,83.69,0.15,71.14,46.03,25.11,23.87,organic_search,credit_card,cancelled,Spain,Sports & Outdoors
TXN042067,CUST01569,PROD0031,2023-04-07,5,69.18,0.1,311.31,155.65,155.66,110.7,organic_search,debit_card,completed,France,Clothing
TXN042068,CUST03742,PROD0153,2022-02-05,2,296.73,0.05,563.79,326.4,237.39,11.56,social_media,credit_card,completed,Italy,Sports & Outdoors
TXN042069,CUST06190,PROD0457,2023-11-12,1,231.47,0.0,231.47,138.88,92.59,12.74,direct,paypal,completed,USA,Home & Kitchen
TXN042070,CUST04409,PROD0109,2022-10-15,4,78.57,0.0,314.28,141.44,172.84,9.72,direct,paypal,completed,UK,Clothing
TXN042071,CUST04069,PROD0278,2023-09-21,1,193.98,0.0,193.98,145.48,48.5,3.63,direct,credit_card,completed,Canada,Electronics
TXN042072,CUST01583,PROD0055,2022-12-21,2,188.93,0.15,321.18,170.04,151.14,49.19,direct,apple_pay,completed,France,Clothing
TXN042073,CUST00562,PROD0055,2023-12-02,1,188.93,0.05,179.48,85.02,94.46,0.0,referral,credit_card,completed,USA,Clothing
TXN042074,CUST02842,PROD0261,2022-11-09,1,602.49,0.2,481.99,451.87,30.12,0.0,referral,apple_pay,completed,Italy,Electronics
TXN042075,CUST00577,PROD0195,2022-07-11,1,83.69,0.1,75.32,46.03,29.29,13.26,paid_search,paypal,completed,USA,Sports & Outdoors
TXN042076,CUST03289,PROD0349,2024-04-28,1,126.68,0.25,95.01,63.34,31.67,0.0,organic_search,debit_card,completed,Netherlands,Toys & Games
TXN042077,CUST01146,PROD0275,2023-09-15,2,14.62,0.1,26.32,19.0,7.32,0.0,organic_search,apple_pay,completed,Spain,Books
TXN042078,CUST02685,PROD0253,2022-12-21,1,249.76,0.0,249.76,137.37,112.39,11.26,organic_search,debit_card,completed,UK,Sports & Outdoors
TXN042079,CUST05495,PROD0312,2023-12-05,3,67.97,0.1,183.52,81.57,101.95,1.94,organic_search,apple_pay,refunded,Germany,Beauty & Health
TXN042080,CUST05405,PROD0195,2022-11-30,4,83.69,0.15,284.55,184.12,100.43,95.47,email,bank_transfer,completed,UK,Sports & Outdoors
TXN042081,CUST04952,PROD0057,2023-02-19,1,147.37,0.0,147.37,66.32,81.05,7.72,referral,paypal,completed,USA,Clothing
TXN042082,CUST06260,PROD0056,2023-03-07,2,33.75,0.1,60.75,43.88,16.87,11.88,social_media,paypal,completed,USA,Books
TXN042083,CUST07902,PROD0447,2022-10-08,1,50.77,0.05,48.23,22.85,25.38,0.0,organic_search,credit_card,completed,USA,Clothing
TXN042084,CUST03423,PROD0322,2023-05-24,4,290.81,0.0,1163.24,697.96,465.28,44.5,social_media,credit_card,completed,Italy,Home & Kitchen
TXN042085,CUST02520,PROD0146,2024-07-11,1,311.29,0.0,311.29,186.77,124.52,2.86,paid_search,credit_card,completed,Canada,Home & Kitchen
TXN042086,CUST04616,PROD0248,2024-12-12,1,131.83,0.05,125.24,79.1,46.14,0.0,paid_search,paypal,completed,UK,Home & Kitchen
TXN042087,CUST05896,PROD0157,2022-10-01,1,27.03,0.25,20.27,17.57,2.7,0.0,email,paypal,refunded,USA,Books
TXN042088,CUST02523,PROD0157,2024-11-18,5,27.03,0.0,135.15,87.85,47.3,12.82,paid_search,credit_card,completed,USA,Books
TXN042089,CUST01182,PROD0326,2022-11-23,1,190.07,0.0,190.07,114.04,76.03,15.07,social_media,credit_card,completed,UK,Home & Kitchen
TXN042090,CUST06810,PROD0173,2023-06-27,1,405.49,0.0,405.49,223.02,182.47,24.44,paid_search,paypal,completed,UK,Sports & Outdoors
TXN042091,CUST04949,PROD0060,2022-05-16,2,103.39,0.0,206.78,93.06,113.72,42.01,organic_search,credit_card,completed,Italy,Clothing
TXN042092,CUST00241,PROD0400,2023-11-21,2,367.07,0.0,734.14,550.6,183.54,1.72,paid_search,credit_card,completed,Australia,Electronics
TXN042093,CUST07458,PROD0336,2023-08-14,10,52.69,0.05,500.55,342.5,158.05,0.0,email,paypal,completed,UK,Books
TXN042094,CUST03735,PROD0247,2024-01-19,3,312.21,0.0,936.63,561.99,374.64,13.95,organic_search,apple_pay,completed,USA,Home & Kitchen
TXN042095,CUST05347,PROD0250,2023-11-15,1,292.14,0.05,277.53,175.28,102.25,0.0,email,apple_pay,completed,USA,Home & Kitchen
TXN042096,CUST02979,PROD0294,2024-12-19,2,192.41,0.0,384.82,211.66,173.16,27.66,social_media,bank_transfer,completed,Canada,Sports & Outdoors
TXN042097,CUST07336,PROD0150,2024-05-19,2,794.12,0.0,1588.24,1191.18,397.06,2.52,paid_search,debit_card,completed,USA,Electronics
TXN042098,CUST07086,PROD0084,2024-12-08,1,92.75,0.05,88.11,46.38,41.73,0.0,direct,credit_card,completed,USA,Toys & Games
TXN042099,CUST04941,PROD0477,2023-08-31,2,112.46,0.05,213.67,112.46,101.21,0.0,organic_search,debit_card,completed,UK,Toys & Games
TXN042100,CUST05917,PROD0264,2022-11-26,7,229.44,0.1,1445.47,722.75,722.72,20.03,paid_search,debit_card,refunded,Sweden,Clothing
TXN042101,CUST01662,PROD0301,2023-09-08,1,168.97,0.15,143.62,67.59,76.03,4.08,organic_search,credit_card,refunded,Germany,Beauty & Health
TXN042102,CUST04788,PROD0270,2023-06-24,1,126.46,0.0,126.46,75.88,50.58,25.08,email,paypal,refunded,Netherlands,Home & Kitchen
TXN042103,CUST01713,PROD0231,2023-05-08,1,93.0,0.05,88.35,69.75,18.6,0.0,paid_search,apple_pay,completed,Italy,Electronics
TXN042104,CUST03922,PROD0275,2023-04-08,2,14.62,0.0,29.24,19.0,10.24,28.24,email,paypal,completed,UK,Books
TXN042105,CUST05121,PROD0205,2024-07-06,3,58.28,0.0,174.84,113.64,61.2,8.83,social_media,credit_card,completed,UK,Books
TXN042106,CUST02605,PROD0483,2024-04-15,1,115.22,0.15,97.94,57.61,40.33,4.12,email,paypal,completed,USA,Toys & Games
TXN042107,CUST02436,PROD0206,2023-12-16,1,287.63,0.05,273.25,129.43,143.82,8.37,paid_search,apple_pay,completed,UK,Clothing
TXN042108,CUST02745,PROD0468,2023-12-17,1,1163.22,0.1,1046.9,872.41,174.49,7.26,organic_search,debit_card,completed,France,Electronics
TXN042109,CUST04295,PROD0274,2023-03-04,2,150.38,0.15,255.65,120.3,135.35,8.32,social_media,apple_pay,completed,UK,Beauty & Health
TXN042110,CUST01227,PROD0268,2023-05-21,2,61.48,0.0,122.96,92.22,30.74,38.77,social_media,debit_card,completed,UK,Electronics
TXN042111,CUST06937,PROD0026,2022-07-16,1,128.68,0.0,128.68,57.91,70.77,8.05,referral,paypal,cancelled,UK,Clothing
TXN042112,CUST01068,PROD0486,2023-10-28,3,63.21,0.2,151.7,94.83,56.87,39.38,direct,paypal,completed,USA,Toys & Games
TXN042113,CUST07748,PROD0207,2022-07-02,1,427.1,0.05,405.74,234.91,170.83,0.0,direct,paypal,completed,Canada,Sports & Outdoors
TXN042114,CUST07975,PROD0040,2024-10-31,1,423.78,0.0,423.78,317.83,105.95,15.85,paid_search,credit_card,completed,Germany,Electronics
TXN042115,CUST02675,PROD0027,2023-04-25,1,124.08,0.0,124.08,55.84,68.24,3.48,paid_search,debit_card,completed,Netherlands,Clothing
TXN042116,CUST05053,PROD0415,2022-03-07,3,185.33,0.1,500.39,222.39,278.0,26.5,organic_search,credit_card,completed,USA,Beauty & Health
TXN042117,CUST00456,PROD0067,2022-01-03,1,65.7,0.0,65.7,39.42,26.28,0.68,organic_search,apple_pay,completed,Germany,Home & Kitchen
TXN042118,CUST04066,PROD0104,2024-01-15,5,29.79,0.0,148.95,74.45,74.5,42.6,organic_search,apple_pay,completed,USA,Toys & Games
TXN042119,CUST04079,PROD0073,2023-11-23,1,67.51,0.0,67.51,30.38,37.13,13.85,organic_search,credit_card,completed,Italy,Clothing
TXN042120,CUST02308,PROD0276,2024-05-19,2,790.5,0.0,1581.0,1185.76,395.24,42.01,organic_search,paypal,cancelled,France,Electronics
TXN042121,CUST00135,PROD0055,2024-04-25,4,188.93,0.0,755.72,340.08,415.64,136.65,paid_search,debit_card,completed,Australia,Clothing
TXN042122,CUST00807,PROD0336,2022-01-05,1,52.69,0.0,52.69,34.25,18.44,35.44,referral,credit_card,completed,Australia,Books
TXN042123,CUST04044,PROD0285,2022-08-01,1,253.9,0.0,253.9,114.25,139.65,22.92,organic_search,credit_card,refunded,France,Clothing
TXN042124,CUST03276,PROD0311,2022-12-27,1,226.6,0.0,226.6,135.96,90.64,23.84,paid_search,apple_pay,completed,Spain,Home & Kitchen
TXN042125,CUST06515,PROD0460,2022-03-31,1,40.19,0.0,40.19,20.09,20.1,15.71,referral,paypal,completed,Germany,Toys & Games
TXN042126,CUST07245,PROD0398,2022-08-14,1,1104.52,0.05,1049.29,828.39,220.9,0.0,organic_search,debit_card,completed,USA,Electronics
TXN042127,CUST05297,PROD0140,2023-10-30,1,170.3,0.0,170.3,76.63,93.67,20.01,organic_search,credit_card,completed,Germany,Clothing
TXN042128,CUST04254,PROD0459,2023-06-12,3,85.8,0.05,244.53,102.96,141.57,25.03,email,credit_card,completed,Germany,Beauty & Health
TXN042129,CUST06555,PROD0458,2024-09-02,1,127.97,0.05,121.57,57.59,63.98,0.0,social_media,credit_card,completed,Italy,Clothing
TXN042130,CUST01780,PROD0222,2022-10-06,5,89.22,0.1,401.49,267.65,133.84,58.45,paid_search,paypal,completed,Spain,Home & Kitchen
TXN042131,CUST06388,PROD0396,2023-09-11,1,35.05,0.0,35.05,15.77,19.28,4.41,organic_search,credit_card,completed,Canada,Clothing
TXN042132,CUST03000,PROD0336,2024-09-03,4,52.69,0.0,210.76,137.0,73.76,102.06,email,paypal,completed,Spain,Books
TXN042133,CUST00942,PROD0423,2022-03-29,3,383.7,0.05,1093.54,633.09,460.45,63.58,direct,credit_card,cancelled,Germany,Sports & Outdoors
TXN042134,CUST06077,PROD0195,2024-09-13,3,83.69,0.05,238.52,138.09,100.43,0.0,email,paypal,completed,UK,Sports & Outdoors
TXN042135,CUST01859,PROD0276,2023-01-16,10,790.5,0.0,7905.0,5928.8,1976.2,210.06,paid_search,credit_card,completed,Spain,Electronics
